sampler,alpha,ess_XT2,ess_mean,ess_median,ess_min,runtime
BPS,0.1,25.122321329897822,353.50366290108246,348.2027545707828,25.122321329897822,14.492212722
BPS,0.3,3.3878125206020817,93.83491936465353,92.03510429682586,3.3878125206020817,48.290449786
BPS,0.7,0.6125500039528808,28.857682555745516,29.287325137738854,0.6125500039528808,147.871967571
